date,stn_id,stn_name,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr
2018-08-15,156,광주,30.8,26.4,38.5,,70.6,8.8,1.7,23.9,35.4,22.46
2018-08-16,156,광주,28.9,25.4,33.4,0.0,76.8,4.3,2.5,24.3,34.3,15.79
2018-08-17,156,광주,26.9,23.2,32.6,,58.5,9.8,3.2,20.9,33.5,23.34
2018-08-18,156,광주,26.1,20.6,33.4,,59.8,12.3,2.2,17.2,33.7,26.77
2018-08-19,156,광주,27.2,22.3,33.4,,66.6,10.6,1.7,18.4,34.0,23.4
2018-08-20,156,광주,27.2,24.3,33.4,,69.8,7.2,2.5,20.9,32.4,20.16
2018-08-21,156,광주,28.5,24.2,34.7,,71.1,10.6,2.0,21.2,35.5,23.58
2018-08-22,156,광주,30.2,24.4,36.6,0.0,66.0,10.8,2.6,21.7,36.9,21.26
2018-08-23,156,광주,26.6,24.2,29.9,57.0,87.1,0.0,5.1,22.9,26.7,5.34
2018-08-24,156,광주,25.4,23.6,29.2,11.3,92.1,4.4,3.1,21.2,26.6,14.32
2018-08-25,156,광주,24.9,22.7,28.3,2.5,87.4,1.0,0.8,20.3,26.4,11.83
2018-08-26,156,광주,23.6,21.2,25.5,98.6,99.0,0.0,1.7,20.7,25.4,5.99
2018-08-27,156,광주,24.7,22.8,25.5,108.5,99.0,0.0,1.2,22.5,24.5,2.11
2018-08-28,156,광주,27.2,24.4,32.2,0.1,86.0,7.4,2.2,23.0,28.7,19.18
2018-08-29,156,광주,27.4,24.2,32.0,0.9,83.9,9.6,2.6,21.8,28.7,22.14
2018-08-30,156,광주,25.7,24.0,30.5,24.0,98.1,3.0,2.4,23.5,27.8,11.11
2018-08-31,156,광주,24.5,22.0,27.1,75.4,98.3,0.6,2.1,21.5,26.0,6.24
2018-09-01,156,광주,24.3,22.2,27.5,1.0,86.0,1.8,1.3,21.5,25.6,13.16
2018-09-02,156,광주,23.8,21.0,27.9,,81.6,3.9,1.3,19.3,24.2,10.98
2018-09-03,156,광주,25.6,22.1,29.7,12.7,92.5,2.3,2.2,21.2,26.6,12.68
2018-09-04,156,광주,24.0,20.3,28.7,76.1,79.4,10.0,1.3,18.0,25.4,21.71
2018-09-05,156,광주,24.3,19.7,29.4,,72.9,10.5,1.3,16.7,25.2,23.94
2018-09-06,156,광주,23.3,20.8,26.5,1.7,84.1,0.0,1.5,18.9,23.2,9.04
2018-09-07,156,광주,21.2,19.5,23.8,8.2,85.9,0.0,1.3,16.8,22.0,8.18
2018-09-08,156,광주,20.2,16.2,25.2,,72.0,7.0,1.2,13.1,21.3,18.74
2018-09-09,156,광주,21.2,15.1,27.7,,69.0,11.3,1.2,11.8,22.1,23.33
2018-09-10,156,광주,21.8,16.5,27.7,,66.6,10.1,1.5,13.2,23.5,24.15
2018-09-11,156,광주,20.3,16.5,25.2,,64.4,4.9,2.6,13.1,21.3,16.62
2018-09-12,156,광주,22.6,16.1,27.9,,70.4,7.4,1.8,13.1,24.2,19.35
2018-09-13,156,광주,22.2,20.5,25.5,3.9,93.1,0.3,1.7,18.4,22.8,8.33
2018-09-14,156,광주,22.7,19.8,26.2,3.4,96.0,0.1,2.2,18.8,23.4,6.88
2018-09-15,156,광주,23.3,21.5,27.3,2.0,96.3,1.0,0.8,20.3,23.9,7.99
2018-09-16,156,광주,23.5,21.4,27.8,,87.3,3.3,0.9,19.5,24.2,12.44
2018-09-17,156,광주,22.8,19.9,28.3,0.0,77.0,7.5,1.1,17.8,25.2,18.48
2018-09-18,156,광주,22.3,17.4,28.8,,69.9,11.3,1.1,13.7,24.4,22.8
2018-09-19,156,광주,20.7,18.2,24.0,1.0,82.9,0.0,0.7,15.6,21.6,8.14
2018-09-20,156,광주,21.3,19.5,23.3,1.7,98.0,0.0,0.9,18.9,22.1,4.65
2018-09-21,156,광주,20.2,19.0,22.2,18.0,98.6,0.6,1.1,15.9,20.9,6.04
2018-09-22,156,광주,21.2,17.7,27.2,,76.3,8.3,0.7,13.3,22.1,19.09
2018-09-23,156,광주,19.6,15.1,26.3,,74.3,4.4,1.0,11.3,18.9,14.14
2018-09-24,156,광주,17.9,14.2,22.6,,68.6,3.5,1.4,9.2,18.3,13.94
2018-09-25,156,광주,18.2,11.6,24.4,,59.6,10.7,1.8,7.0,19.8,23.28
2018-09-26,156,광주,19.6,16.2,24.6,,65.6,5.6,2.7,12.1,21.4,16.17
2018-09-27,156,광주,19.1,13.6,25.3,,61.5,10.5,1.6,8.6,20.5,21.57
2018-09-28,156,광주,19.8,14.7,27.0,0.0,69.3,4.5,1.6,10.3,21.2,16.14
2018-09-29,156,광주,20.6,16.8,24.8,,68.8,7.7,2.2,14.0,23.9,18.12
2018-09-30,156,광주,19.3,16.1,25.1,,64.6,10.8,2.2,11.3,22.6,20.95
2018-10-01,156,광주,17.7,14.4,22.0,1.0,66.6,6.9,1.8,9.1,21.1,17.06
2018-10-02,156,광주,17.4,13.4,22.9,,70.4,9.0,1.1,8.1,20.1,17.87
2018-10-03,156,광주,17.2,10.8,24.0,,69.6,10.8,1.2,5.3,20.4,21.41
2018-10-04,156,광주,18.9,12.4,25.4,0.2,72.8,8.2,1.7,6.6,20.8,18.29
2018-10-05,156,광주,17.8,15.7,19.4,63.3,99.0,0.0,4.2,14.8,18.0,2.51
2018-10-06,156,광주,18.6,16.4,21.2,47.5,95.8,0.3,4.2,12.2,18.3,5.86
2018-10-07,156,광주,18.0,13.6,23.8,,72.5,10.6,0.8,9.0,19.3,19.9
2018-10-08,156,광주,16.4,12.0,20.8,,57.1,7.9,2.3,7.7,16.3,16.42
2018-10-09,156,광주,16.2,13.0,20.3,0.0,66.6,0.1,1.1,9.3,16.1,8.39
2018-10-10,156,광주,14.5,10.8,17.6,4.3,70.0,6.1,1.9,8.3,16.3,14.54
2018-10-11,156,광주,12.3,8.8,16.7,,56.1,9.1,1.8,4.3,14.0,18.29
2018-10-12,156,광주,12.4,7.0,18.8,,62.6,10.5,1.3,2.1,13.4,20.26
2018-10-13,156,광주,13.0,7.0,20.0,,71.6,10.5,0.5,1.2,14.7,19.26
2018-10-14,156,광주,14.5,8.3,21.4,,71.5,8.1,0.6,2.9,16.5,16.79
2018-10-15,156,광주,15.9,9.8,21.5,,70.6,9.6,1.4,4.4,17.1,17.11
2018-10-16,156,광주,14.4,12.0,19.2,,78.3,2.2,0.5,7.9,15.3,7.27
2018-10-17,156,광주,14.0,9.2,19.9,,66.8,10.0,0.9,4.8,15.7,17.77
2018-10-18,156,광주,12.4,7.5,18.8,,67.3,9.6,0.9,2.7,13.8,17.37
2018-10-19,156,광주,13.4,8.2,20.1,,65.0,10.3,1.2,3.3,15.3,18.62
2018-10-20,156,광주,13.6,7.2,21.1,,63.1,9.7,0.6,2.2,14.8,17.87
2018-10-21,156,광주,14.0,7.7,21.5,,63.3,9.9,0.5,2.6,15.5,18.02
2018-10-22,156,광주,14.7,9.3,21.1,,72.0,5.5,0.6,5.6,16.2,12.36
2018-10-23,156,광주,14.2,10.8,18.9,0.5,90.9,4.0,0.5,6.8,15.0,9.82
2018-10-24,156,광주,14.1,9.5,20.5,,70.5,10.1,1.1,4.4,15.7,17.95
2018-10-25,156,광주,14.6,7.8,22.2,,66.6,9.8,0.8,2.5,15.5,17.03
2018-10-26,156,광주,13.3,11.3,15.4,7.0,90.8,0.2,0.8,8.0,13.5,2.58
2018-10-27,156,광주,11.0,9.1,15.7,0.6,75.5,5.1,1.4,5.1,11.1,11.76
2018-10-28,156,광주,13.2,7.6,18.8,0.7,72.6,8.7,2.3,3.7,12.4,14.11
2018-10-29,156,광주,12.2,8.7,18.4,0.1,80.3,6.9,1.0,5.1,11.8,10.76
2018-10-30,156,광주,9.7,7.2,13.8,,62.4,8.1,1.9,2.8,10.2,14.95
2018-10-31,156,광주,9.0,5.6,15.0,0.0,74.8,7.9,1.0,2.0,10.0,13.95
2018-11-01,156,광주,9.3,3.7,16.4,,68.0,10.0,0.8,-1.1,10.0,16.79
2018-11-02,156,광주,11.4,4.6,19.3,,67.0,9.9,0.9,-0.4,11.4,16.35
2018-11-03,156,광주,11.8,5.2,19.5,,66.4,8.6,0.6,0.5,11.3,14.64
2018-11-04,156,광주,11.9,5.7,20.0,,67.4,9.5,0.7,0.9,12.2,15.37
2018-11-05,156,광주,12.7,5.8,21.0,,66.0,9.6,0.6,1.3,12.4,15.16
2018-11-06,156,광주,13.2,7.3,20.0,,71.0,9.0,0.4,3.3,12.8,13.11
2018-11-07,156,광주,13.5,11.3,16.6,3.2,90.8,0.0,0.7,9.2,13.5,5.17
2018-11-08,156,광주,15.0,12.9,17.3,27.4,98.5,0.0,2.7,11.6,14.2,2.1
2018-11-09,156,광주,12.6,9.1,16.6,0.5,79.9,5.2,1.2,5.5,13.0,9.43
2018-11-10,156,광주,11.7,6.1,18.4,,82.9,9.3,0.5,2.4,11.4,13.91
2018-11-11,156,광주,10.9,7.8,14.2,5.5,96.4,2.4,0.7,4.0,10.6,6.89
2018-11-12,156,광주,10.3,6.8,14.5,0.8,71.1,8.5,1.8,3.8,11.9,14.22
2018-11-13,156,광주,9.4,4.5,15.9,,70.9,9.3,0.8,0.4,9.1,13.83
2018-11-14,156,광주,10.0,4.2,16.5,,74.5,9.3,0.6,0.1,9.2,13.47
2018-11-15,156,광주,11.1,5.1,18.3,,76.0,7.7,0.6,0.8,9.7,11.79
2018-11-16,156,광주,10.2,9.1,11.7,2.6,89.9,0.0,0.8,5.8,10.3,4.59
2018-11-17,156,광주,9.0,4.7,15.0,,52.9,9.5,1.5,0.8,8.5,14.64
2018-11-18,156,광주,7.4,4.5,10.5,,53.9,0.0,0.9,0.8,6.5,4.44
2018-11-19,156,광주,8.7,4.2,14.4,,64.3,7.4,0.8,0.5,8.0,11.44
2018-11-20,156,광주,8.6,3.8,14.9,,48.0,9.2,1.1,-1.2,6.8,13.74
2018-11-21,156,광주,7.9,3.9,12.7,,58.8,0.4,1.2,0.5,6.7,6.37
2018-11-22,156,광주,6.2,3.0,9.9,,47.8,9.1,2.6,-0.9,6.4,13.62
2018-11-23,156,광주,5.5,0.4,10.8,,51.3,8.0,1.3,-3.2,4.2,12.42
2018-11-24,156,광주,7.7,3.4,11.2,7.2,82.6,2.0,0.8,-0.4,6.7,5.14
2018-11-25,156,광주,8.3,5.8,13.2,,85.3,4.3,0.7,1.6,9.4,9.42
2018-11-26,156,광주,8.7,2.7,16.2,,75.4,9.0,0.3,-1.9,7.2,12.56
2018-11-27,156,광주,10.1,4.1,16.8,,80.8,8.8,0.6,0.6,8.5,12.23
2018-11-28,156,광주,8.4,4.8,12.7,,45.1,6.6,1.9,-0.4,6.6,10.51
2018-11-29,156,광주,8.0,1.5,14.8,,44.5,7.0,0.8,-2.3,5.6,10.59
2018-11-30,156,광주,7.9,3.9,14.4,,61.3,7.5,0.8,0.3,6.5,11.36
2018-12-01,156,광주,7.9,4.5,12.8,,56.8,1.2,1.3,1.6,5.8,6.39
2018-12-02,156,광주,12.4,5.0,19.8,0.0,68.4,7.5,1.0,0.7,9.0,11.05
2018-12-03,156,광주,14.8,12.3,17.4,10.0,98.9,0.0,0.6,11.2,13.1,2.71
2018-12-04,156,광주,10.5,6.9,14.5,13.7,80.9,1.1,1.7,5.2,10.8,4.44
2018-12-05,156,광주,4.8,0.7,10.3,,46.5,6.7,2.2,-1.2,5.6,11.51
2018-12-06,156,광주,4.1,1.9,6.3,4.6,80.3,0.4,2.0,1.1,5.5,5.54
2018-12-07,156,광주,-1.2,-4.4,4.7,0.0,54.8,5.3,3.7,-5.5,2.2,8.6
2018-12-08,156,광주,-2.8,-5.3,1.5,0.0,50.8,7.0,3.1,-7.0,0.8,11.77
2018-12-09,156,광주,-2.3,-5.3,2.8,0.0,38.9,8.1,3.0,-6.9,0.1,11.92
2018-12-10,156,광주,0.6,-4.9,7.4,,27.0,8.9,2.1,-7.7,0.2,12.36
2018-12-11,156,광주,1.5,-0.8,3.1,0.9,78.4,0.2,1.2,-3.9,0.7,2.71
2018-12-12,156,광주,1.3,-1.3,4.3,,62.8,7.7,2.5,-5.0,1.4,10.92
2018-12-13,156,광주,2.1,-1.3,7.1,0.1,64.1,3.8,1.6,-4.6,1.1,8.14
2018-12-14,156,광주,0.5,-2.3,4.4,,56.4,8.9,2.3,-6.1,1.4,12.34
2018-12-15,156,광주,1.0,-4.9,8.5,,46.1,8.8,0.9,-8.2,0.6,11.9
2018-12-16,156,광주,2.4,0.2,5.3,0.1,71.1,1.0,0.5,-3.0,0.9,4.98
2018-12-17,156,광주,4.4,-0.1,9.2,0.0,71.5,4.6,0.8,-4.4,2.1,8.09
2018-12-18,156,광주,4.7,0.4,10.0,,59.6,8.2,1.1,-3.2,2.0,11.39
2018-12-19,156,광주,6.5,0.6,12.3,,76.5,3.8,0.5,-3.1,3.2,8.22
2018-12-20,156,광주,8.2,5.6,12.8,,79.5,1.3,0.7,0.7,5.5,4.59
2018-12-21,156,광주,8.4,3.3,13.8,,84.3,3.1,0.4,-1.2,4.2,6.64
2018-12-22,156,광주,8.8,3.5,15.1,0.0,80.0,7.1,1.2,-0.7,6.5,9.64
2018-12-23,156,광주,6.2,2.5,10.5,3.0,59.1,8.5,2.2,0.1,5.5,11.72
2018-12-24,156,광주,1.8,-1.1,6.6,,58.9,9.0,1.9,-4.6,1.8,11.93
2018-12-25,156,광주,3.0,-1.9,6.9,,49.4,3.1,1.2,-5.6,1.5,7.2
2018-12-26,156,광주,3.8,0.6,7.7,0.0,46.8,5.0,2.1,-1.0,3.7,9.18
2018-12-27,156,광주,-3.2,-5.4,0.6,0.0,45.3,8.7,3.1,-6.3,0.0,12.27
2018-12-28,156,광주,-4.9,-7.0,-1.3,0.0,59.3,5.7,2.1,-9.9,-2.5,9.06
2018-12-29,156,광주,-3.3,-7.0,0.8,0.0,57.6,9.0,2.3,-10.5,-2.6,12.37
2018-12-30,156,광주,-2.4,-5.7,2.1,0.0,51.0,9.0,2.3,-8.1,-0.7,12.53
2018-12-31,156,광주,-1.8,-7.0,4.0,,45.8,9.2,1.3,-10.7,-1.4,12.67
2019-01-01,156,광주,0.0,-2.3,2.4,0.0,65.3,1.4,1.2,-4.9,-0.7,5.28
2019-01-02,156,광주,-0.1,-2.8,4.2,,62.4,6.8,1.7,-6.2,0.0,10.1
2019-01-03,156,광주,0.5,-3.5,6.5,,53.0,9.2,1.5,-7.5,-0.4,12.4
2019-01-04,156,광주,0.7,-4.1,3.9,,56.4,1.5,0.7,-7.8,-1.5,4.75
2019-01-05,156,광주,2.0,-2.1,6.9,0.0,54.4,7.9,1.0,-6.1,1.7,11.39
2019-01-06,156,광주,0.6,-2.8,6.3,,44.3,9.0,1.6,-6.2,0.6,12.35
2019-01-07,156,광주,1.2,-3.2,6.3,,64.1,8.3,1.5,-6.7,0.2,11.39
2019-01-08,156,광주,0.8,-1.3,5.1,,60.6,5.6,2.1,-5.2,0.1,8.92
2019-01-09,156,광주,-0.9,-5.1,3.8,,33.1,4.3,1.6,-7.2,-0.3,8.89
2019-01-10,156,광주,2.0,-0.6,6.8,0.0,57.0,4.7,0.9,-2.9,1.2,9.82
2019-01-11,156,광주,4.2,-1.1,9.3,0.4,61.0,7.1,1.6,-4.9,3.2,10.9
2019-01-12,156,광주,4.6,1.8,9.7,3.5,77.6,7.1,1.5,-0.2,4.0,11.22
2019-01-13,156,광주,3.3,-0.1,8.8,,66.1,8.8,0.9,-4.5,2.0,12.05
2019-01-14,156,광주,2.3,-2.2,9.3,,71.8,7.2,0.9,-5.9,0.8,11.56
2019-01-15,156,광주,2.0,-1.9,7.2,0.0,70.8,5.2,1.5,-3.6,1.6,8.81
2019-01-16,156,광주,-2.1,-5.9,2.4,0.0,50.9,9.2,2.2,-8.3,-0.4,13.59
2019-01-17,156,광주,1.1,-2.9,6.6,,64.4,7.4,1.0,-6.6,2.0,12.47
2019-01-18,156,광주,2.4,-3.0,9.2,,70.5,8.9,0.8,-6.9,1.3,12.63
2019-01-19,156,광주,3.6,-0.8,8.5,1.9,71.3,3.8,0.9,-4.7,1.5,7.45
2019-01-20,156,광주,2.2,-0.7,4.9,0.3,64.1,8.3,2.1,-3.2,2.7,12.31
2019-01-21,156,광주,2.1,-2.1,8.0,,59.5,6.9,1.3,-5.0,1.7,12.47
2019-01-22,156,광주,3.4,-2.2,10.0,,64.4,9.0,1.1,-5.9,1.6,12.87
2019-01-23,156,광주,4.4,0.6,10.0,,62.1,8.3,1.1,-3.3,2.4,12.17
2019-01-24,156,광주,2.8,-1.7,9.9,,36.5,9.4,1.2,-6.4,1.6,14.47
2019-01-25,156,광주,0.9,-1.9,5.8,,55.1,5.4,1.6,-5.6,0.4,9.34
2019-01-26,156,광주,-0.5,-3.1,3.8,,46.4,8.9,1.9,-7.2,0.7,14.61
2019-01-27,156,광주,0.9,-5.3,7.7,,61.0,9.4,1.0,-9.2,0.5,14.86
2019-01-28,156,광주,3.4,-0.1,8.5,0.0,56.6,7.5,1.6,-3.6,3.0,11.74
2019-01-29,156,광주,2.1,-3.3,9.7,,42.3,9.4,1.4,-7.3,1.7,15.1
2019-01-30,156,광주,4.1,-0.5,10.5,0.0,46.0,4.2,1.0,-4.3,3.7,10.52
2019-01-31,156,광주,0.4,-1.7,4.6,10.3,81.9,2.6,1.8,-5.3,0.3,4.35
2019-02-01,156,광주,-0.2,-3.9,4.8,0.0,67.9,5.8,1.3,-8.8,0.9,10.9
2019-02-02,156,광주,3.8,-2.9,9.6,0.0,71.8,5.0,1.0,-5.9,3.1,12.2
2019-02-03,156,광주,7.3,5.4,11.1,17.3,97.5,0.0,1.8,4.2,5.8,1.21
2019-02-04,156,광주,4.0,0.0,8.3,,37.5,8.4,2.6,-3.7,2.8,15.34
2019-02-05,156,광주,5.4,-1.4,12.6,,45.5,8.7,0.8,-5.0,3.9,14.95
2019-02-06,156,광주,7.3,1.6,13.6,,61.9,4.0,1.3,-1.9,3.9,10.26
2019-02-07,156,광주,2.5,-3.6,6.6,0.0,59.1,4.9,1.9,-5.3,2.8,10.54
2019-02-08,156,광주,-0.9,-4.4,4.7,,35.0,6.7,2.2,-5.9,1.3,14.21
2019-02-09,156,광주,-1.1,-2.7,2.0,,47.4,8.7,2.1,-4.4,1.2,15.29
2019-02-10,156,광주,-1.2,-4.9,3.8,,35.5,1.3,2.0,-7.5,1.0,9.46
2019-02-11,156,광주,-0.1,-2.1,3.9,,51.4,9.0,2.2,-5.1,1.9,15.28
